JDTDB,Calendar Date (TDB),delta-T,X,Y,Z,VX,VY,VZ,
2456820.385000000, A.D. 2014-Jun-11 21:14:24.0000,      67.184632,  6.756231455426521E-01, -2.638869027499503E-01,  4.839677084234739E-02,  7.248827491195996E-03,  1.877349939057579E-02, -2.019220959648336E-04,
2456824.037500000, A.D. 2014-Jun-15 12:54:00.0000,      67.184536,  6.985839513605181E-01, -1.940787770100394E-01,  4.741193588894763E-02,  5.312579531982406E-03,  1.941873932787933E-02, -3.369145843175586E-04,
2456827.690000000, A.D. 2014-Jun-19 04:33:36.0000,      67.184438,  7.143613612141803E-01, -1.222751916318302E-01,  4.593958175125326E-02,  3.318713692510265E-03,  1.986512798568055E-02, -4.686454884918610E-04,
2456831.342500000, A.D. 2014-Jun-22 20:13:12.0000,      67.184340,  7.227814674378286E-01, -4.921250063482549E-02,  4.399409797292804E-02,  1.287339201108834E-03,  2.010749011663026E-02, -5.957637638770397E-04,
2456834.995000000, A.D. 2014-Jun-26 11:52:48.0000,      67.184241,  7.237447958544302E-01,  2.435767251026673E-02,  4.159474520198368E-02, -7.609267367707321E-04,  2.014265101290267E-02, -7.169553792759490E-04,
2456838.647500000, A.D. 2014-Jun-30 03:32:24.0000,      67.184142,  7.172278143372647E-01,  9.767585416710400E-02,  3.876549592779420E-02, -2.805150401904458E-03,  1.996949528251381E-02, -8.309564977771396E-04,
2456842.300000000, A.D. 2014-Jul-03 19:12:00.0000,      67.184042,  7.032837256938728E-01,  1.699823236917211E-01,  3.553482714476993E-02, -4.824281793450041E-03,  1.958900849273552E-02, -9.365665996003645E-04,
2456845.952500000, A.D. 2014-Jul-07 10:51:36.0000,      67.183940,  6.820425150856509E-01,  2.405248349991704E-01,  3.193546538220048E-02, -6.797362352694501E-03,  1.900430010208396E-02, -1.032661419438327E-03,
2456849.605000000, A.D. 2014-Jul-11 02:31:12.0000,      67.183839,  6.537102274228526E-01,  3.085663853629257E-01,  2.800408503651023E-02, -8.703738590129380E-03,  1.822060614148477E-02, -1.118205553882727E-03,
2456853.257500000, A.D. 2014-Jul-14 18:10:48.0000,      67.183737,  6.185674565704883E-01,  3.733929548151105E-01,  2.378096149910388E-02, -1.052327970022829E-02,  1.724527020778642E-02, -1.192264578629181E-03,
2456856.910000000, A.D. 2014-Jul-18 09:50:24.0000,      67.183637,  5.769670358031528E-01,  4.343211345649932E-01,  1.930958118473151E-02, -1.223659691739618E-02,  1.608770150867834E-02, -1.254016501190709E-03,
2456860.562500000, A.D. 2014-Jul-22 01:30:00.0000,      67.183540,  5.293309277375119E-01,  4.907055586942105E-01,  1.463621122275360E-02, -1.382526205010728E-02,  1.475930895747459E-02, -1.302762364116340E-03,
2456864.215000000, A.D. 2014-Jul-25 17:09:36.0000,      67.183444,  4.761463218619695E-01,  5.419460503326495E-01,  9.809432260093608E-03, -1.527202234727983E-02,  1.327341065710706E-02, -1.337935809250131E-03,
2456867.867500000, A.D. 2014-Jul-29 08:49:12.0000,      67.183351,  4.179609586247020E-01,  5.874943917467504E-01,  4.879638511612986E-03, -1.656100861678238E-02,  1.164511844837745E-02, -1.359111417190657E-03,
2456871.520000000, A.D. 2014-Aug-02 00:28:48.0000,      67.183261,  3.553777105583646E-01,  6.268606270090044E-01, -1.014901273886391E-04, -1.767793339682841E-02,  9.891197426402177E-03, -1.366011633027908E-03,
